,0_time
697,0.00036644935607910156
698,0.00036025047302246094
699,0.0003719329833984375
700,0.00038361549377441406
701,0.0003719329833984375
702,0.0003662109375
703,0.0003662109375
704,0.0003674030303955078
705,0.0003693103790283203
706,0.0003650188446044922
707,0.00036525726318359375
708,0.00036406517028808594
709,0.0003654956817626953
710,0.00035858154296875
711,0.00035262107849121094
712,0.0003571510314941406
713,0.0003528594970703125
714,0.0003540515899658203
715,0.0003540515899658203
716,0.0003540515899658203
717,0.00035858154296875
718,0.0003540515899658203
719,0.0003573894500732422
720,0.0003533363342285156
721,0.0003581047058105469
722,0.0003552436828613281
723,0.0003540515899658203
724,0.00035953521728515625
725,0.0003559589385986328
726,0.00043582916259765625
727,0.00036144256591796875
728,0.0003905296325683594
729,0.0003616809844970703
730,0.0003612041473388672
731,0.00036144256591796875
732,0.00038552284240722656
733,0.00036716461181640625
734,0.0003612041473388672
735,0.0003733634948730469
736,0.0005581378936767578
737,0.00036978721618652344
738,0.0003674030303955078
739,0.00036644935607910156
740,0.0003998279571533203
741,0.0003685951232910156
742,0.00036597251892089844
743,0.00037980079650878906
744,0.00039577484130859375
745,0.0003666877746582031
746,0.00036787986755371094
747,0.00036835670471191406
748,0.00038361549377441406
749,0.0003604888916015625
750,0.0003581047058105469
751,0.00035881996154785156
752,0.00039124488830566406
753,0.0003578662872314453
754,0.0003609657287597656
755,0.0003685951232910156
756,0.0003924369812011719
757,0.0003604888916015625
758,0.0003559589385986328
759,0.00035953521728515625
760,0.00037980079650878906
761,0.0003609657287597656
762,0.00036334991455078125
763,0.000362396240234375
764,0.0003871917724609375
765,0.00036215782165527344
766,0.0003604888916015625
767,0.00035881996154785156
768,0.00038313865661621094
769,0.0003542900085449219
770,0.0003571510314941406
771,0.00035572052001953125
772,0.0003821849822998047
773,0.0003554821014404297
774,0.0003597736358642578
775,0.00035452842712402344
776,0.0003867149353027344
777,0.00035262107849121094
778,0.0003573894500732422
779,0.0003540515899658203
780,0.000377655029296875
781,0.0003566741943359375
782,0.0003554821014404297
783,0.0003540515899658203
784,0.00038361549377441406
785,0.0003571510314941406
786,0.00035762786865234375
787,0.0003590583801269531
788,0.00039005279541015625
789,0.00036334991455078125
790,0.0003554821014404297
791,0.0003561973571777344
792,0.000385284423828125
793,0.00035881996154785156
794,0.0003559589385986328
795,0.0003581047058105469
796,0.0003826618194580078
797,0.00036263465881347656
798,0.0003559589385986328
799,0.00035452842712402344
800,0.0003859996795654297
801,0.0003578662872314453
802,0.0003571510314941406
803,0.00036525726318359375
804,0.0004088878631591797
805,0.0003647804260253906
806,0.0003654956817626953
807,0.0003807544708251953
808,0.0003898143768310547
809,0.0003724098205566406
810,0.0004069805145263672
811,0.00036787986755371094
812,0.00039124488830566406
813,0.00036978721618652344
814,0.0003662109375
815,0.0003654956817626953
816,0.0003886222839355469
817,0.00036644935607910156
818,0.00036525726318359375
819,0.00036406517028808594
820,0.00038123130798339844
821,0.0003628730773925781
822,0.00036144256591796875
823,0.00036263465881347656
824,0.00037789344787597656
825,0.0003604888916015625
826,0.00035452842712402344
827,0.00035500526428222656
828,0.00037598609924316406
829,0.000354766845703125
830,0.00035381317138671875
831,0.00035643577575683594
832,0.0003769397735595703
833,0.00035691261291503906
834,0.00035762786865234375
835,0.00035452842712402344
836,0.00037980079650878906
837,0.0003542900085449219
838,0.0003528594970703125
839,0.00035452842712402344
840,0.0003783702850341797
841,0.0003788471221923828
842,0.0003905296325683594
843,0.00038313865661621094
844,0.00038313865661621094
845,0.0003733634948730469
846,0.00036907196044921875
847,0.0006699562072753906
848,0.0005865097045898438
849,0.00036835670471191406
850,0.0004334449768066406
851,0.00036454200744628906
852,0.0004298686981201172
853,0.00041484832763671875
854,0.0005064010620117188
855,0.00037384033203125
856,0.00039267539978027344
857,0.0004401206970214844
858,0.0005407333374023438
859,0.0003757476806640625
860,0.0003769397735595703
861,0.00038361549377441406
862,0.000362396240234375
863,0.00035452842712402344
864,0.00035881996154785156
865,0.00036025047302246094
866,0.0003561973571777344
867,0.00035572052001953125
868,0.0003714561462402344
869,0.00035953521728515625
870,0.0003597736358642578
871,0.0003616809844970703
872,0.00035500526428222656
873,0.0003573894500732422
874,0.0003535747528076172
875,0.00035190582275390625
876,0.0003573894500732422
877,0.0003554821014404297
878,0.00036454200744628906
879,0.000362396240234375
880,0.0003542900085449219
881,0.0003590583801269531
882,0.0003535747528076172
883,0.0003540515899658203
884,0.0003554821014404297
885,0.0003554821014404297
886,0.00035643577575683594
887,0.0003533363342285156
888,0.0003688335418701172
889,0.00035452842712402344
890,0.00035762786865234375
891,0.00035643577575683594
892,0.000354766845703125
893,0.0003561973571777344
894,0.0004036426544189453
895,0.0004105567932128906
896,0.0003743171691894531
897,0.0003688335418701172
898,0.0003707408905029297
899,0.0003669261932373047
900,0.00035953521728515625
901,0.0003573894500732422
902,0.0003590583801269531
903,0.0003566741943359375
904,0.0003590583801269531
905,0.0003619194030761719
906,0.00036215782165527344
907,0.0003681182861328125
908,0.00036454200744628906
909,0.00036716461181640625
910,0.0003578662872314453
911,0.00035953521728515625
912,0.0003592967987060547
913,0.0003573894500732422
914,0.0003657341003417969
915,0.0003647804260253906
916,0.00036334991455078125
917,0.0003638267517089844
918,0.00037026405334472656
919,0.00035762786865234375
920,0.00035262107849121094
921,0.00035381317138671875
922,0.0003533363342285156
923,0.0003561973571777344
924,0.0003559589385986328
925,0.0003571510314941406
926,0.00035643577575683594
927,0.0003542900085449219
928,0.0003619194030761719
929,0.00036025047302246094
930,0.0003533363342285156
931,0.0003540515899658203
932,0.00035643577575683594
933,0.0003592967987060547
934,0.00035309791564941406
935,0.0003566741943359375
936,0.0003571510314941406
937,0.00035858154296875
938,0.0003592967987060547
939,0.00035309791564941406
940,0.0003559589385986328
941,0.00035262107849121094
942,0.00035953521728515625
943,0.0003571510314941406
944,0.0003573894500732422
945,0.00035762786865234375
946,0.0003542900085449219
947,0.00035881996154785156
948,0.00036025047302246094
949,0.000354766845703125
950,0.0003535747528076172
951,0.0003597736358642578
952,0.0003600120544433594
953,0.0003604888916015625
954,0.0003573894500732422
955,0.0003600120544433594
956,0.0003616809844970703
957,0.0003535747528076172
958,0.0003581047058105469
959,0.0003535747528076172
960,0.00035762786865234375
961,0.00035762786865234375
962,0.0003542900085449219
963,0.00035834312438964844
964,0.00036144256591796875
965,0.00036025047302246094
966,0.00035834312438964844
967,0.0003554821014404297
968,0.0003638267517089844
969,0.0003559589385986328
970,0.0003597736358642578
971,0.00036454200744628906
972,0.00036454200744628906
973,0.0003554821014404297
974,0.0004429817199707031
975,0.00036144256591796875
976,0.00035691261291503906
977,0.0003566741943359375
978,0.00036334991455078125
979,0.00036144256591796875
980,0.00035762786865234375
981,0.00035691261291503906
982,0.00035953521728515625
983,0.0003571510314941406
984,0.00035881996154785156
985,0.0003540515899658203
986,0.0003566741943359375
987,0.0003542900085449219
988,0.00035834312438964844
989,0.00035452842712402344
990,0.00035858154296875
991,0.00038433074951171875
992,0.00035762786865234375
993,0.0003552436828613281
994,0.00035691261291503906
995,0.00035381317138671875
996,0.0003561973571777344
997,0.0003554821014404297
998,0.0003635883331298828
999,0.00039577484130859375
