,375_time,375_conf,375_files
17,13.714431762695312,[[0.35284248 0.3794016  0.26775575]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_016_val_resized.jpg',)"
18,11.223039627075195,[[0.39167923 0.38067323 0.22764748]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_272_resized.jpg',)"
19,11.209728240966797,[[0.2819554  0.47065958 0.24738494]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_055_val_resized.jpg',)"
20,11.2107515335083,[[0.39789104 0.32708538 0.2750237 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_835_resized.jpg',)"
21,11.44320011138916,[[0.33897072 0.38157377 0.27945557]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_001_val_resized.jpg',)"
22,11.309056282043457,[[0.35600385 0.36951125 0.27448487]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_302_resized.jpg',)"
23,11.655167579650879,[[0.3443535  0.3822788  0.27336758]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_179_resized.jpg',)"
24,11.281408309936523,[[0.33945858 0.30698436 0.35355702]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_013_val_resized.jpg',)"
25,11.499520301818848,[[0.2562348  0.47146598 0.2722993 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_025_val_resized.jpg',)"
26,11.503616333007812,[[0.29207376 0.4022298  0.30569652]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_521_resized.jpg',)"
27,13.736960411071777,[[0.27431417 0.31821504 0.40747076]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_631_resized.jpg',)"
28,11.256832122802734,[[0.4198739  0.31685963 0.26326644]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_690_resized.jpg',)"
29,11.513855934143066,[[0.29552317 0.3915879  0.31288892]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_325_resized.jpg',)"
30,11.197440147399902,[[0.40439245 0.4023683  0.19323914]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_456_resized.jpg',)"
31,11.483136177062988,[[0.33876497 0.4408019  0.22043324]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_506_resized.jpg',)"
32,11.320320129394531,[[0.2600043 0.4542246 0.2857712]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_050_val_resized.jpg',)"
33,11.307007789611816,[[0.35425377 0.35869932 0.28704688]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_429_resized.jpg',)"
34,11.26195240020752,[[0.3885902  0.35660687 0.254803  ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_455_resized.jpg',)"
35,11.552767753601074,[[0.26276916 0.4665927  0.27063817]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_146_resized.jpg',)"
36,11.516927719116211,[[0.36508083 0.4089009  0.22601825]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_000_val_resized.jpg',)"
37,13.750271797180176,[[0.28706455 0.50577873 0.20715664]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_220_resized.jpg',)"
38,11.364352226257324,[[0.2754736  0.4428009  0.28172553]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_030_val_resized.jpg',)"
39,11.338751792907715,[[0.33193874 0.3830533  0.28500792]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_233_resized.jpg',)"
40,11.302911758422852,[[0.32765684 0.35135525 0.32098794]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_065_val_resized.jpg',)"
41,11.487232208251953,[[0.33146864 0.37887082 0.28966054]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_718_resized.jpg',)"
42,11.308032035827637,[[0.29160315 0.46845683 0.23993999]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_085_val_resized.jpg',)"
43,11.280384063720703,[[0.3010151  0.41179463 0.28719032]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_067_val_resized.jpg',)"
44,11.304960250854492,[[0.3323943  0.35776937 0.30983633]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_052_val_resized.jpg',)"
45,11.527168273925781,[[0.22129035 0.43378624 0.3449235 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_083_val_resized.jpg',)"
46,11.53331184387207,[[0.31652403 0.404273   0.27920294]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_024_val_resized.jpg',)"
47,13.67039966583252,[[0.40796548 0.31892884 0.27310568]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_046_val_resized.jpg',)"
48,11.246591567993164,[[0.3822061  0.36518103 0.2526129 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_082_val_resized.jpg',)"
49,11.298815727233887,[[0.19353946 0.4569935  0.34946707]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_085_val_resized.jpg',)"
50,11.24454402923584,[[0.32152742 0.37236086 0.3061117 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_069_val_resized.jpg',)"
51,11.64083194732666,[[0.28985107 0.39961004 0.31053898]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_071_val_resized.jpg',)"
52,11.375616073608398,[[0.36721948 0.39990258 0.2328779 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_442_resized.jpg',)"
53,11.225088119506836,[[0.38653943 0.32948694 0.28397366]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_003_val_resized.jpg',)"
54,11.317248344421387,[[0.34838158 0.38522673 0.26639172]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_016_resized.jpg',)"
55,11.494400024414062,[[0.29715368 0.48924997 0.21359633]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_094_val_resized.jpg',)"
56,11.476991653442383,[[0.3517588 0.3870453 0.2611958]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_114_resized.jpg',)"
57,13.730815887451172,[[0.43297407 0.33286119 0.23416479]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_040_val_resized.jpg',)"
58,11.356160163879395,[[0.25340727 0.5093043  0.23728846]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_010_val_resized.jpg',)"
59,11.560959815979004,[[0.3936996  0.30657434 0.299726  ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_072_val_resized.jpg',)"
60,11.384832382202148,[[0.40259644 0.33825526 0.25914827]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_034_val_resized.jpg',)"
61,11.502592086791992,[[0.2546355  0.49076593 0.2545985 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_077_val_resized.jpg',)"
62,11.34489631652832,[[0.3670567  0.33357316 0.29937026]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_011_val_resized.jpg',)"
63,11.783167839050293,[[0.24680664 0.47653818 0.2766552 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_028_val_resized.jpg',)"
64,11.411456108093262,[[0.2656759  0.48757604 0.24674793]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_041_val_resized.jpg',)"
65,11.500543594360352,[[0.37210247 0.34468418 0.28321338]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_861_resized.jpg',)"
66,11.510784149169922,[[0.30293494 0.41671208 0.28035316]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_017_val_resized.jpg',)"
67,13.66528034210205,[[0.33105537 0.40180907 0.26713556]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_447_resized.jpg',)"
68,11.319295883178711,[[0.3996902  0.30471125 0.29559845]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_747_resized.jpg',)"
69,11.21894359588623,[[0.3145972  0.3484544  0.33694842]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_691_resized.jpg',)"
70,11.277312278747559,[[0.33819884 0.39103135 0.27076983]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_049_val_resized.jpg',)"
71,11.523072242736816,[[0.32685897 0.35464275 0.3184982 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_845_resized.jpg',)"
72,11.393024444580078,[[0.34258184 0.4386692  0.21874908]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_001_val_resized.jpg',)"
73,11.301888465881348,[[0.30815586 0.41923988 0.27260432]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_056_val_resized.jpg',)"
74,11.311103820800781,[[0.30823544 0.40040794 0.29135665]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_012_val_resized.jpg',)"
75,11.494400024414062,[[0.36644477 0.4127506  0.22080462]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_145_resized.jpg',)"
76,11.506688117980957,[[0.32781035 0.45487705 0.21731263]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_755_resized.jpg',)"
77,13.756416320800781,[[0.31467882 0.36029416 0.32502705]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_058_val_resized.jpg',)"
78,11.291647911071777,[[0.3735198  0.37583685 0.2506433 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_478_resized.jpg',)"
79,11.195391654968262,[[0.25961712 0.44342357 0.29695922]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_023_val_resized.jpg',)"
80,11.246591567993164,[[0.28016508 0.4550515  0.26478332]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_090_val_resized.jpg',)"
81,11.474944114685059,[[0.27724943 0.5314387  0.191312  ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_548_resized.jpg',)"
82,11.42579174041748,[[0.3908013  0.39299515 0.21620357]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_061_val_resized.jpg',)"
83,11.224063873291016,[[0.36107746 0.36579382 0.27312863]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_043_val_resized.jpg',)"
84,11.32646369934082,[[0.31115782 0.4103151  0.2785271 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_758_resized.jpg',)"
85,11.52409553527832,[[0.30344787 0.41699806 0.27955416]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_674_resized.jpg',)"
86,11.510784149169922,[[0.33206612 0.36361128 0.3043226 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_138_resized.jpg',)"
87,13.647871971130371,[[0.3503071  0.37210703 0.27758595]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_658_resized.jpg',)"
88,11.287551879882812,[[0.4105947  0.32118046 0.26822478]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_000_val_resized.jpg',)"
89,11.284480094909668,[[0.3852849  0.33781064 0.2769044 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_093_val_resized.jpg',)"
90,11.33465576171875,[[0.3675635  0.30311114 0.3293254 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_027_val_resized.jpg',)"
91,11.508735656738281,[[0.27710018 0.4696506  0.25324917]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_035_val_resized.jpg',)"
92,11.32646369934082,[[0.2502238  0.46456298 0.28521314]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_070_val_resized.jpg',)"
93,11.250687599182129,[[0.22246832 0.43518952 0.34234226]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_583_resized.jpg',)"
94,11.309056282043457,[[0.2761627  0.46896964 0.25486758]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_062_val_resized.jpg',)"
95,11.568127632141113,[[0.2953666  0.37517467 0.32945886]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_077_val_resized.jpg',)"
96,11.54252815246582,[[0.3701299  0.37201396 0.25785622]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_081_val_resized.jpg',)"
97,13.759488105773926,[[0.30353904 0.39991724 0.2965438 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_095_val_resized.jpg',)"
98,11.397120475769043,[[0.32967222 0.380225   0.29010284]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_062_val_resized.jpg',)"
99,11.24351978302002,[[0.42204854 0.31678718 0.26116428]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_066_val_resized.jpg',)"
100,11.24556827545166,[[0.376987   0.39995092 0.22306207]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_013_val_resized.jpg',)"
101,11.591679573059082,[[0.41065466 0.3767552  0.21259   ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_034_resized.jpg',)"
102,11.35308837890625,[[0.32453725 0.34981936 0.32564345]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_054_resized.jpg',)"
103,11.217920303344727,[[0.42811906 0.36615247 0.20572853]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_094_val_resized.jpg',)"
104,11.248640060424805,[[0.3856531  0.37398127 0.24036568]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_004_val_resized.jpg',)"
105,11.493375778198242,[[0.27032238 0.39337745 0.33630016]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_017_val_resized.jpg',)"
106,11.579392433166504,[[0.31877464 0.4254545  0.2557709 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_144_resized.jpg',)"
107,13.902848243713379,[[0.34505764 0.36501074 0.2899316 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_057_val_resized.jpg',)"
108,11.350015640258789,[[0.4519194  0.36150628 0.18657424]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_364_resized.jpg',)"
109,11.279359817504883,[[0.3175929  0.34424627 0.33816087]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_662_resized.jpg',)"
110,11.255807876586914,[[0.27028263 0.47838488 0.25133243]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_087_val_resized.jpg',)"
111,11.572223663330078,[[0.39076537 0.36248988 0.24674475]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_321_resized.jpg',)"
112,11.283455848693848,[[0.34652686 0.40986374 0.24360946]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_080_val_resized.jpg',)"
113,11.23532772064209,[[0.3862303  0.35504317 0.25872654]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_050_val_resized.jpg',)"
114,11.308032035827637,[[0.32658017 0.37309125 0.30032846]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_080_val_resized.jpg',)"
115,11.514880180358887,[[0.31844813 0.338778   0.34277385]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_075_val_resized.jpg',)"
116,11.629568099975586,[[0.39381918 0.3422565  0.2639243 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_045_val_resized.jpg',)"
117,13.804544448852539,[[0.22647461 0.46768102 0.30584437]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_020_val_resized.jpg',)"
118,11.304960250854492,[[0.3059323  0.510756   0.18331154]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_186_resized.jpg',)"
119,11.313152313232422,[[0.3829693  0.36626428 0.25076634]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_002_val_resized.jpg',)"
120,11.239423751831055,[[0.26832753 0.458265   0.2734076 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_015_val_resized.jpg',)"
121,11.55788803100586,[[0.39489406 0.31457555 0.29053047]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_062_val_resized.jpg',)"
122,11.297792434692383,[[0.35507247 0.4451615  0.19976592]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_278_resized.jpg',)"
123,11.302911758422852,[[0.27546382 0.4398106  0.28472567]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_702_resized.jpg',)"
124,11.307007789611816,[[0.33160737 0.46348324 0.20490938]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_778_resized.jpg',)"
125,11.612159729003906,[[0.28890118 0.42214447 0.28895435]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_079_resized.jpg',)"
126,11.535360336303711,[[0.33378896 0.40077996 0.26543105]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_089_val_resized.jpg',)"
127,13.958144187927246,[[0.26566502 0.46246597 0.27186894]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_068_val_resized.jpg',)"
128,11.282431602478027,[[0.3114266  0.37837455 0.31019887]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_664_resized.jpg',)"
129,11.198464393615723,[[0.29472977 0.4523599  0.25291026]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_073_val_resized.jpg',)"
130,11.274239540100098,[[0.33879825 0.39212644 0.26907527]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_008_val_resized.jpg',)"
131,11.523072242736816,[[0.29552945 0.44482315 0.25964734]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_084_val_resized.jpg',)"
132,11.259903907775879,[[0.26926616 0.4772529  0.253481  ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_025_val_resized.jpg',)"
133,11.223039627075195,[[0.41745055 0.29590362 0.28664586]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_078_val_resized.jpg',)"
134,11.359231948852539,[[0.21189262 0.48381    0.30429733]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_055_val_resized.jpg',)"
135,11.517951965332031,[[0.30691758 0.4457419  0.2473405 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_033_val_resized.jpg',)"
136,11.493375778198242,[[0.40880877 0.34609297 0.2450983 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_386_resized.jpg',)"
137,13.843456268310547,[[0.29680666 0.45156544 0.25162786]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_069_val_resized.jpg',)"
138,11.286527633666992,[[0.23532063 0.473847   0.2908325 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_027_val_resized.jpg',)"
139,11.672575950622559,[[0.34667268 0.4165546  0.23677275]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_221_resized.jpg',)"
140,11.234304428100586,[[0.358204   0.37170923 0.2700867 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_021_val_resized.jpg',)"
141,11.96339225769043,[[0.30309618 0.43655577 0.26034802]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_079_val_resized.jpg',)"
142,11.329536437988281,[[0.37658894 0.34644675 0.2769643 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_334_resized.jpg',)"
143,11.232255935668945,[[0.3637056  0.33272052 0.30357385]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_010_val_resized.jpg',)"
144,11.411456108093262,[[0.35082927 0.37365323 0.2755175 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_005_val_resized.jpg',)"
145,11.512831687927246,[[0.32273784 0.42072192 0.2565402 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_093_val_resized.jpg',)"
146,11.618304252624512,[[0.3524918  0.40151474 0.24599351]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_322_resized.jpg',)"
147,13.846528053283691,[[0.2349719  0.50243694 0.26259112]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_030_val_resized.jpg',)"
148,11.328512191772461,[[0.28932658 0.38090307 0.32977036]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_211_resized.jpg',)"
149,11.329536437988281,[[0.30216762 0.37157357 0.32625875]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_086_val_resized.jpg',)"
150,11.4268159866333,[[0.34481916 0.40438688 0.25079393]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_059_val_resized.jpg',)"
151,11.588607788085938,[[0.28919464 0.44473118 0.26607418]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_124_resized.jpg',)"
152,11.325440406799316,[[0.33603957 0.3761592  0.28780136]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_086_val_resized.jpg',)"
153,11.230208396911621,[[0.37282416 0.39585704 0.23131871]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_086_val_resized.jpg',)"
154,11.301888465881348,[[0.3141931  0.40044758 0.28535938]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_046_val_resized.jpg',)"
155,11.513855934143066,[[0.30256307 0.38927335 0.30816355]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_258_resized.jpg',)"
156,11.495424270629883,[[0.24262935 0.5001376  0.25723305]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_079_val_resized.jpg',)"
157,13.76358413696289,[[0.2670899  0.3978182  0.33509192]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_095_val_resized.jpg',)"
158,11.330559730529785,[[0.30691758 0.4457419  0.2473405 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_032_val_resized.jpg',)"
159,11.292672157287598,[[0.358204   0.37170923 0.2700867 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_020_val_resized.jpg',)"
160,11.6561918258667,[[0.40711764 0.39883086 0.19405144]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_472_resized.jpg',)"
161,11.528191566467285,[[0.29445556 0.36925042 0.33629403]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_040_val_resized.jpg',)"
162,11.267071723937988,[[0.32482502 0.4274405  0.24773455]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_096_val_resized.jpg',)"
163,11.213824272155762,[[0.41360995 0.30296257 0.2834274 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_051_val_resized.jpg',)"
164,11.322367668151855,[[0.2009878  0.5578273  0.24118492]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_018_val_resized.jpg',)"
165,11.486207962036133,[[0.2865574  0.4321228  0.28131974]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_031_resized.jpg',)"
166,11.484160423278809,[[0.1888665  0.49718305 0.3139505 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_071_val_resized.jpg',)"
167,13.726719856262207,[[0.23084264 0.42642373 0.34273365]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_028_val_resized.jpg',)"
